file	line_num	entity	context_before	tag_text	context_after	decision
004_周本纪.tagged.md	400	秦	，西〖&周〗恐，倍〖&秦〗，与诸侯约从，将〔天下〕锐师出〖=伊阙〗攻〖&秦〗，令	〖&秦〗	无得通〖=阳城〗。〖@秦昭王〗怒，使将军〖@摎〗攻西〖&周〗。西〖&周〗君饹〖&	feudal
004_周本纪.tagged.md	400	秦	秦〗无得通〖=阳城〗。〖@秦昭王〗怒，使将军〖@摎〗攻西〖&周〗。西〖&周〗君饹	〖&秦〗	，顿首受罪，尽献其邑三十六，口三万。〖&秦〗受其献，归其君於〖&周〗。	feudal
004_周本纪.tagged.md	400	秦	〖@摎〗攻西〖&周〗。西〖&周〗君饹〖&秦〗，顿首受罪，尽献其邑三十六，口三万。	〖&秦〗	受其献，归其君於〖&周〗。	feudal
004_周本纪.tagged.md	400	韩	[70] 〖%五十九年〗，〖&秦〗取	〖&韩〗	〖=阳城〗、〖=负黍〗，西〖&周〗恐，倍〖&秦〗，与诸侯约从，将〔天下〕锐师出〖	feudal
004_周本纪.tagged.md	402	秦	[71] 〖&周〗君、〖@王赧〗卒，〖&周〗民遂东亡。	〖&秦〗	取〖=九鼎〗〖*宝器〗，而迁西〖&周〗公於〖=惮狐〗。後〖%七岁〗，〖@秦庄襄王	feudal
004_周本纪.tagged.md	402	秦	周〗公於〖=惮狐〗。後〖%七岁〗，〖@秦庄襄王〗灭东〖&周〗。东西〖&周〗皆入于	〖&秦〗	，〖&周〗既不祀。	feudal
004_周本纪.tagged.md	409	秦	=洛邑〗。所谓“〖@周公〗葬〖=毕〗”，〖=毕〗在〖=镐〗〖=东南〗〖=杜〗中。	〖&秦〗	灭〖&周〗。〖&汉〗兴〖%九十有馀载〗，〖;天子〗将封〖=泰山〗，东〖^巡狩〗至	feudal
005_秦本纪.tagged.md	5	秦	[1] 	〖&秦〗	之先，〖@帝颛顼〗之苗裔孙曰〖@女脩〗。〖@女脩〗织，〚玄鸟〛陨卵，〖@女脩〗吞	feudal
005_秦本纪.tagged.md	45	秦	为诸侯，赐之〖=岐〗以西之地。曰：“〖~戎〗无道，侵夺我〖=岐〗、〖=丰〗之地，	〖&秦〗	能攻逐〖~戎〗，即有其地。”与誓，封爵之。〖@襄公〗於是始国，与诸侯通使聘享之礼	feudal
005_秦本纪.tagged.md	90	晋	三年〗，〖'齐〗人〖@管至父〗、〖@连称〗等杀其君〖@襄公〗而立〖@公孙无知〗。	〖&晋〗	灭〖'霍〗、〖&魏〗、〖'耿〗。〖'齐〗〖@雍廪〗杀〖@无知〗、〖@管至父〗等而	feudal
005_秦本纪.tagged.md	90	晋	耿〗。〖'齐〗〖@雍廪〗杀〖@无知〗、〖@管至父〗等而立〖@齐桓公〗。〖'齐〗、	〖&晋〗	为彊国。	feudal
005_秦本纪.tagged.md	90	魏	@管至父〗、〖@连称〗等杀其君〖@襄公〗而立〖@公孙无知〗。〖&晋〗灭〖'霍〗、	〖&魏〗	、〖'耿〗。〖'齐〗〖@雍廪〗杀〖@无知〗、〖@管至父〗等而立〖@齐桓公〗。〖'	feudal
005_秦本纪.tagged.md	92	晋	[11] 〖%十九年〗，	〖&晋〗	〖=曲沃〗始为〖&晋〗侯。〖@齐桓公〗伯於〖=鄄〗。	feudal
005_秦本纪.tagged.md	92	晋	[11] 〖%十九年〗，〖&晋〗〖=曲沃〗始为	〖&晋〗	侯。〖@齐桓公〗伯於〖=鄄〗。	feudal
005_秦本纪.tagged.md	102	燕	[14] 〖@宣公〗〖%元年〗，〖'卫〗、	〖&燕〗	伐〖&周〗，出〖@惠王〗，立〖@王子穨〗。	feudal
005_秦本纪.tagged.md	106	晋	[14.2] 〖%四年〗，作〖=密畤〗。与	〖&晋〗	战〖=河阳〗，胜之。	feudal
005_秦本纪.tagged.md	118	楚	%四年〗，迎妇於〖&晋〗，〖&晋〗太子〖@申生〗姊也。其〖%岁〗，〖@齐桓公〗伐	〖&楚〗	，至〖=邵陵〗。	feudal
005_秦本纪.tagged.md	118	晋	[17.1] 〖%四年〗，迎妇於	〖&晋〗	，〖&晋〗太子〖@申生〗姊也。其〖%岁〗，〖@齐桓公〗伐〖&楚〗，至〖=邵陵〗。	feudal
005_秦本纪.tagged.md	118	晋	[17.1] 〖%四年〗，迎妇於〖&晋〗，	〖&晋〗	太子〖@申生〗姊也。其〖%岁〗，〖@齐桓公〗伐〖&楚〗，至〖=邵陵〗。	feudal
005_秦本纪.tagged.md	120	秦	*璧〗、〘马〙赂於〖'虞〗故也。既虏〖@百里傒〗，以为〖@秦缪公〗〖@夫人〗媵於	〖&秦〗	。〖@百里傒〗亡〖&秦〗走〖=宛〗，〖&楚〗鄙人执之。〖@缪公〗闻〖@百里傒〗贤	feudal
005_秦本纪.tagged.md	120	秦	〗故也。既虏〖@百里傒〗，以为〖@秦缪公〗〖@夫人〗媵於〖&秦〗。〖@百里傒〗亡	〖&秦〗	走〖=宛〗，〖&楚〗鄙人执之。〖@缪公〗闻〖@百里傒〗贤，欲重赎之，恐〖&楚〗人	feudal
005_秦本纪.tagged.md	120	楚	傒〗，以为〖@秦缪公〗〖@夫人〗媵於〖&秦〗。〖@百里傒〗亡〖&秦〗走〖=宛〗，	〖&楚〗	鄙人执之。〖@缪公〗闻〖@百里傒〗贤，欲重赎之，恐〖&楚〗人不与，乃使人谓〖&楚	feudal
005_秦本纪.tagged.md	120	楚	亡〖&秦〗走〖=宛〗，〖&楚〗鄙人执之。〖@缪公〗闻〖@百里傒〗贤，欲重赎之，恐	〖&楚〗	人不与，乃使人谓〖&楚〗曰：“吾媵臣〖@百里傒〗在焉，请以五〖*羖羊皮〗赎之。”	feudal
005_秦本纪.tagged.md	120	楚	&楚〗鄙人执之。〖@缪公〗闻〖@百里傒〗贤，欲重赎之，恐〖&楚〗人不与，乃使人谓	〖&楚〗	曰：“吾媵臣〖@百里傒〗在焉，请以五〖*羖羊皮〗赎之。”〖&楚〗人遂许与之。当是	feudal
005_秦本纪.tagged.md	120	楚	人不与，乃使人谓〖&楚〗曰：“吾媵臣〖@百里傒〗在焉，请以五〖*羖羊皮〗赎之。”	〖&楚〗	人遂许与之。当是时，〖@百里傒〗年已〖%七十馀〗。〖@缪公〗释其囚，与语国事。谢	feudal
005_秦本纪.tagged.md	124	晋	[19] 〖%秋〗，〖@缪公〗自将伐	〖&晋〗	，战於〖=河曲〗。〖&晋〗〖@骊姬〗作乱，太子〖@申生〗死〖=新城〗，〖@重耳〗	feudal
005_秦本纪.tagged.md	124	晋	[19] 〖%秋〗，〖@缪公〗自将伐〖&晋〗，战於〖=河曲〗。	〖&晋〗	〖@骊姬〗作乱，太子〖@申生〗死〖=新城〗，〖@重耳〗、〖@夷吾〗出奔。	feudal
005_秦本纪.tagged.md	128	秦	〗。〖@荀息〗立〖@卓子〗，〖@克〗又杀〖@卓子〗及〖@荀息〗。〖@夷吾〗使人请	〖&秦〗	，求入〖&晋〗。於是〖@缪公〗许之，使〖@百里傒〗将兵送〖@夷吾〗。〖@夷吾〗谓	feudal
005_秦本纪.tagged.md	128	秦	里傒〗将兵送〖@夷吾〗。〖@夷吾〗谓曰：“诚得立，请割〖&晋〗之〖=河西〗八城与	〖&秦〗	。”及至，已立，而使〖@丕郑〗谢〖&秦〗，背约不与〖=河西〗城，而杀〖@里克〗。	feudal
005_秦本纪.tagged.md	128	秦	“诚得立，请割〖&晋〗之〖=河西〗八城与〖&秦〗。”及至，已立，而使〖@丕郑〗谢	〖&秦〗	，背约不与〖=河西〗城，而杀〖@里克〗。	feudal
005_秦本纪.tagged.md	128	晋	立〖@卓子〗，〖@克〗又杀〖@卓子〗及〖@荀息〗。〖@夷吾〗使人请〖&秦〗，求入	〖&晋〗	。於是〖@缪公〗许之，使〖@百里傒〗将兵送〖@夷吾〗。〖@夷吾〗谓曰：“诚得立，	feudal
005_秦本纪.tagged.md	128	晋	是〖@缪公〗许之，使〖@百里傒〗将兵送〖@夷吾〗。〖@夷吾〗谓曰：“诚得立，请割	〖&晋〗	之〖=河西〗八城与〖&秦〗。”及至，已立，而使〖@丕郑〗谢〖&秦〗，背约不与〖=	feudal
005_秦本纪.tagged.md	130	秦	〗闻之，恐，因与〖@缪公〗谋曰：“〖&晋〗人不欲〖@夷吾〗，实欲〖@重耳〗。今背	〖&秦〗	约而杀〖@里克〗，皆〖@吕甥〗、〖@郤芮〗之计也。原君以利急召〖@吕〗、〖@郤〗	feudal
005_秦本纪.tagged.md	130	秦	〖@郤〗等疑〖@丕郑〗有间，乃言〖@夷吾〗杀〖@丕郑〗。〖@丕郑〗子〖@丕豹〗奔	〖&秦〗	，说〖@缪公〗曰：“〖&晋〗君无道，百姓不亲，可伐也。”〖@缪公〗曰：“百姓苟不	feudal
005_秦本纪.tagged.md	130	晋	[21.1] 〖@丕郑〗闻之，恐，因与〖@缪公〗谋曰：“	〖&晋〗	人不欲〖@夷吾〗，实欲〖@重耳〗。今背〖&秦〗约而杀〖@里克〗，皆〖@吕甥〗、〖	feudal
005_秦本纪.tagged.md	130	晋	乃言〖@夷吾〗杀〖@丕郑〗。〖@丕郑〗子〖@丕豹〗奔〖&秦〗，说〖@缪公〗曰：“	〖&晋〗	君无道，百姓不亲，可伐也。”〖@缪公〗曰：“百姓苟不便，何故能诛其大臣？能诛其大	feudal
005_秦本纪.tagged.md	134	晋	[23] 	〖&晋〗	旱，来请粟。〖@丕豹〗说〖@缪公〗勿与，因其饥而伐之。〖@缪公〗问〖@公孙支〗，	feudal
005_秦本纪.tagged.md	136	秦	[24] 〖%十四年〗，	〖&秦〗	饥，请粟於〖&晋〗。〖&晋〗君谋之群臣。〖@虢射〗曰：“因其饥伐之，可有大功。”	feudal
005_秦本纪.tagged.md	136	晋	[24] 〖%十四年〗，〖&秦〗饥，请粟於	〖&晋〗	。〖&晋〗君谋之群臣。〖@虢射〗曰：“因其饥伐之，可有大功。”〖&晋〗君从之。	feudal
005_秦本纪.tagged.md	136	晋	[24] 〖%十四年〗，〖&秦〗饥，请粟於〖&晋〗。	〖&晋〗	君谋之群臣。〖@虢射〗曰：“因其饥伐之，可有大功。”〖&晋〗君从之。	feudal
005_秦本纪.tagged.md	136	晋	饥，请粟於〖&晋〗。〖&晋〗君谋之群臣。〖@虢射〗曰：“因其饥伐之，可有大功。”	〖&晋〗	君从之。	feudal
005_秦本纪.tagged.md	138	秦	[24.1] 〖%十五年〗，兴兵将攻	〖&秦〗	。〖@缪公〗发兵，使〖@丕豹〗将，自往击之。〖%九月壬戌〗，与〖@晋惠公〗〖@夷	feudal
005_秦本纪.tagged.md	138	秦	。〖%九月壬戌〗，与〖@晋惠公〗〖@夷吾〗合战於〖=韩地〗。〖&晋〗君弃其军，与	〖&秦〗	争利，还而〘马〙騺。〖@缪公〗与麾下驰追之，不能得〖&晋〗君，反为〖&晋〗军所围	feudal
005_秦本纪.tagged.md	138	秦	〕不以畜产害人。吾闻食善〘马〙肉不饮酒，伤人。”乃皆赐酒而赦之。〖%三百人〗者闻	〖&秦〗	击〖&晋〗，皆求从，从而见〖@缪公〗窘，亦皆推锋争死，以报食〘马〙之德。	feudal
005_秦本纪.tagged.md	138	晋	@丕豹〗将，自往击之。〖%九月壬戌〗，与〖@晋惠公〗〖@夷吾〗合战於〖=韩地〗。	〖&晋〗	君弃其军，与〖&秦〗争利，还而〘马〙騺。〖@缪公〗与麾下驰追之，不能得〖&晋〗君	feudal
005_秦本纪.tagged.md	138	晋	。〖&晋〗君弃其军，与〖&秦〗争利，还而〘马〙騺。〖@缪公〗与麾下驰追之，不能得	〖&晋〗	君，反为〖&晋〗军所围。〖&晋〗击〖@缪公〗，〖@缪公〗伤。於是〖=岐下〗食善〘	feudal
005_秦本纪.tagged.md	138	晋	军，与〖&秦〗争利，还而〘马〙騺。〖@缪公〗与麾下驰追之，不能得〖&晋〗君，反为	〖&晋〗	军所围。〖&晋〗击〖@缪公〗，〖@缪公〗伤。於是〖=岐下〗食善〘马〙者〖%三百人	feudal
005_秦本纪.tagged.md	138	晋	利，还而〘马〙騺。〖@缪公〗与麾下驰追之，不能得〖&晋〗君，反为〖&晋〗军所围。	〖&晋〗	击〖@缪公〗，〖@缪公〗伤。於是〖=岐下〗食善〘马〙者〖%三百人〗驰冒〖&晋〗军	feudal
005_秦本纪.tagged.md	138	晋	。〖&晋〗击〖@缪公〗，〖@缪公〗伤。於是〖=岐下〗食善〘马〙者〖%三百人〗驰冒	〖&晋〗	军，〖&晋〗军解围，遂脱〖@缪公〗而反生得〖&晋〗君。初，〖@缪公〗亡善〘马〙，	feudal
005_秦本纪.tagged.md	138	晋	〖@缪公〗，〖@缪公〗伤。於是〖=岐下〗食善〘马〙者〖%三百人〗驰冒〖&晋〗军，	〖&晋〗	军解围，遂脱〖@缪公〗而反生得〖&晋〗君。初，〖@缪公〗亡善〘马〙，〖=岐下〗野	feudal
005_秦本纪.tagged.md	138	晋	〗食善〘马〙者〖%三百人〗驰冒〖&晋〗军，〖&晋〗军解围，遂脱〖@缪公〗而反生得	〖&晋〗	君。初，〖@缪公〗亡善〘马〙，〖=岐下〗野人共得而食之者三〖%百馀人〗，吏逐得，	feudal
005_秦本纪.tagged.md	138	晋	害人。吾闻食善〘马〙肉不饮酒，伤人。”乃皆赐酒而赦之。〖%三百人〗者闻〖&秦〗击	〖&晋〗	，皆求从，从而见〖@缪公〗窘，亦皆推锋争死，以报食〘马〙之德。	feudal
005_秦本纪.tagged.md	140	秦	一月〗，归〖&晋〗君〖@夷吾〗，〖@夷吾〗献其〖=河西〗地，使太子〖@圉〗为质於	〖&秦〗	。〖&秦〗妻子〖@圉〗以宗女。是时〖&秦〗地东至〖=河〗。	feudal
005_秦本纪.tagged.md	140	秦	〖&晋〗君〖@夷吾〗，〖@夷吾〗献其〖=河西〗地，使太子〖@圉〗为质於〖&秦〗。	〖&秦〗	妻子〖@圉〗以宗女。是时〖&秦〗地东至〖=河〗。	feudal
005_秦本纪.tagged.md	140	秦	献其〖=河西〗地，使太子〖@圉〗为质於〖&秦〗。〖&秦〗妻子〖@圉〗以宗女。是时	〖&秦〗	地东至〖=河〗。	feudal
005_秦本纪.tagged.md	140	晋	[24.2] 於是〖@缪公〗虏	〖&晋〗	君以归，令於国，齐宿，吾将以〖&晋〗君祠〚上帝〛。〖@周天子〗闻之，曰“〖&晋〗	feudal
005_秦本纪.tagged.md	140	晋	[24.2] 於是〖@缪公〗虏〖&晋〗君以归，令於国，齐宿，吾将以	〖&晋〗	君祠〚上帝〛。〖@周天子〗闻之，曰“〖&晋〗我同姓”，为请〖&晋〗君。〖@夷吾〗	feudal
005_秦本纪.tagged.md	140	晋	〖&晋〗君以归，令於国，齐宿，吾将以〖&晋〗君祠〚上帝〛。〖@周天子〗闻之，曰“	〖&晋〗	我同姓”，为请〖&晋〗君。〖@夷吾〗姊亦为〖@缪公〗〖@夫人〗，〖@夫人〗闻之，	feudal
005_秦本纪.tagged.md	140	晋	，齐宿，吾将以〖&晋〗君祠〚上帝〛。〖@周天子〗闻之，曰“〖&晋〗我同姓”，为请	〖&晋〗	君。〖@夷吾〗姊亦为〖@缪公〗〖@夫人〗，〖@夫人〗闻之，乃〖*衰绖〗跣，曰：“	feudal
005_秦本纪.tagged.md	140	晋	人〗闻之，乃〖*衰绖〗跣，曰：“妾兄弟不能相救，以辱君命。”〖@缪公〗曰：“我得	〖&晋〗	君以为功，〖@今天子〗为请，〖@夫人〗是忧。”乃与〖&晋〗君盟，许归之，更舍〖;	feudal
005_秦本纪.tagged.md	140	晋	”〖@缪公〗曰：“我得〖&晋〗君以为功，〖@今天子〗为请，〖@夫人〗是忧。”乃与	〖&晋〗	君盟，许归之，更舍〖;上舍〗，而馈之〖*七牢〗。〖%十一月〗，归〖&晋〗君〖@夷	feudal
005_秦本纪.tagged.md	140	晋	。”乃与〖&晋〗君盟，许归之，更舍〖;上舍〗，而馈之〖*七牢〗。〖%十一月〗，归	〖&晋〗	君〖@夷吾〗，〖@夷吾〗献其〖=河西〗地，使太子〖@圉〗为质於〖&秦〗。〖&秦〗	feudal
005_秦本纪.tagged.md	144	秦	[25.1] 〖%二十年〗，	〖&秦〗	灭〖&梁〗、〖'芮〗。	feudal
005_秦本纪.tagged.md	144	梁	[25.1] 〖%二十年〗，〖&秦〗灭	〖&梁〗	、〖'芮〗。	feudal
005_秦本纪.tagged.md	149	秦	〖%二十二年〗，〖&晋〗〖@公子圉〗闻〖&晋〗君病，曰：“〖&梁〗，我母家也，而	〖&秦〗	灭之。我兄弟多，即君〖%百岁〗後，〖&秦〗必留我，而〖&晋〗轻，亦更立他子。”子	feudal
005_秦本纪.tagged.md	149	秦	晋〗君病，曰：“〖&梁〗，我母家也，而〖&秦〗灭之。我兄弟多，即君〖%百岁〗後，	〖&秦〗	必留我，而〖&晋〗轻，亦更立他子。”子〖@圉〗乃亡归〖&晋〗。	feudal
005_秦本纪.tagged.md	149	晋	[26] 〖%二十二年〗，	〖&晋〗	〖@公子圉〗闻〖&晋〗君病，曰：“〖&梁〗，我母家也，而〖&秦〗灭之。我兄弟多，	feudal
005_秦本纪.tagged.md	149	晋	[26] 〖%二十二年〗，〖&晋〗〖@公子圉〗闻	〖&晋〗	君病，曰：“〖&梁〗，我母家也，而〖&秦〗灭之。我兄弟多，即君〖%百岁〗後，〖&	feudal
005_秦本纪.tagged.md	149	晋	&梁〗，我母家也，而〖&秦〗灭之。我兄弟多，即君〖%百岁〗後，〖&秦〗必留我，而	〖&晋〗	轻，亦更立他子。”子〖@圉〗乃亡归〖&晋〗。	feudal
005_秦本纪.tagged.md	149	晋	，即君〖%百岁〗後，〖&秦〗必留我，而〖&晋〗轻，亦更立他子。”子〖@圉〗乃亡归	〖&晋〗	。	feudal
005_秦本纪.tagged.md	149	梁	[26] 〖%二十二年〗，〖&晋〗〖@公子圉〗闻〖&晋〗君病，曰：“	〖&梁〗	，我母家也，而〖&秦〗灭之。我兄弟多，即君〖%百岁〗後，〖&秦〗必留我，而〖&晋	feudal
005_秦本纪.tagged.md	151	秦	[26.1] 〖%二十三年〗，〖@晋惠公〗卒，子〖@圉〗立为君。	〖&秦〗	怨〖@圉〗亡去，乃迎〖@晋公子重耳〗於〖&楚〗，而妻以故子〖@圉〗妻。〖@重耳〗	feudal
005_秦本纪.tagged.md	151	楚	〖@晋惠公〗卒，子〖@圉〗立为君。〖&秦〗怨〖@圉〗亡去，乃迎〖@晋公子重耳〗於	〖&楚〗	，而妻以故子〖@圉〗妻。〖@重耳〗初谢，後乃受。〖@缪公〗益礼厚遇之。	feudal
005_秦本纪.tagged.md	153	秦	[26.2] 〖%二十四年〗〖%春〗，	〖&秦〗	使人告〖&晋〗大臣，欲入〖@重耳〗。〖&晋〗许之，於是使人送〖@重耳〗。〖%二月	feudal
005_秦本纪.tagged.md	153	晋	[26.2] 〖%二十四年〗〖%春〗，〖&秦〗使人告	〖&晋〗	大臣，欲入〖@重耳〗。〖&晋〗许之，於是使人送〖@重耳〗。〖%二月〗，〖@重耳〗	feudal
005_秦本纪.tagged.md	153	晋	26.2] 〖%二十四年〗〖%春〗，〖&秦〗使人告〖&晋〗大臣，欲入〖@重耳〗。	〖&晋〗	许之，於是使人送〖@重耳〗。〖%二月〗，〖@重耳〗立为〖&晋〗君，是为〖@文公〗	feudal
005_秦本纪.tagged.md	153	晋	，欲入〖@重耳〗。〖&晋〗许之，於是使人送〖@重耳〗。〖%二月〗，〖@重耳〗立为	〖&晋〗	君，是为〖@文公〗。〖@文公〗使人杀子〖@圉〗。子〖@圉〗是为〖@怀公〗。	feudal
005_秦本纪.tagged.md	157	秦	[27.1] 〖%二十五年〗，〖@周王〗使人告难於〖&晋〗、	〖&秦〗	。〖&秦〗〖@缪公〗将兵助〖@晋文公〗入〖@襄王〗，杀〖@王弟带〗。	feudal
005_秦本纪.tagged.md	157	秦	[27.1] 〖%二十五年〗，〖@周王〗使人告难於〖&晋〗、〖&秦〗。	〖&秦〗	〖@缪公〗将兵助〖@晋文公〗入〖@襄王〗，杀〖@王弟带〗。	feudal
005_秦本纪.tagged.md	157	晋	[27.1] 〖%二十五年〗，〖@周王〗使人告难於	〖&晋〗	、〖&秦〗。〖&秦〗〖@缪公〗将兵助〖@晋文公〗入〖@襄王〗，杀〖@王弟带〗。	feudal
005_秦本纪.tagged.md	159	楚	[27.2] 〖%二十八年〗，〖@晋文公〗败	〖&楚〗	於〖=城濮〗。	feudal
005_秦本纪.tagged.md	161	秦	'郑〗。〖'郑〗使人言〖@缪公〗曰：“亡〖'郑〗厚〖&晋〗，於〖&晋〗而得矣，而	〖&秦〗	未有利。〖&晋〗之彊，〖&秦〗之忧也。”〖@缪公〗乃罢兵归。〖&晋〗亦罢。	feudal
