name,category,is_primary,confidence,evidence_count,ref_count,evidence
山东,城邑,,0.65,2,62,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
山阳城,城邑,Y,0.65,2,1,L5_PEER_PROP(0.50); L4_SUFFIX_MEDIUM(0.65)
岐,城邑,,0.65,2,17,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
岸门,城邑,Y,0.65,1,6,L3_HINT_STRONG(0.65)
崇高邑,城邑,Y,0.65,1,2,L4_SUFFIX_MEDIUM(0.65)
州,城邑,,0.65,1,2,L3_HINT_STRONG(0.65)
州来,城邑,Y,0.65,1,5,L3_HINT_STRONG(0.65)
平原,城邑,,0.65,2,15,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
平城,城邑,,0.65,2,26,L3_HINT_STRONG(0.65); L4_SUFFIX_MEDIUM(0.65)
平邑,城邑,,0.65,3,7,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_MEDIUM(0.65)
平阳,城邑,Y,0.65,3,34,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
平阿南,城邑,Y,0.65,1,3,L3_HINT_STRONG(0.65)
平陆,城邑,,0.65,2,10,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
幽都,城邑,Y,0.65,1,2,L4_SUFFIX_MEDIUM(0.65)
广武,城邑,,0.65,2,13,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
广陵,城邑,Y,0.65,1,10,L3_HINT_STRONG(0.65)
庆都,城邑,Y,0.65,2,1,L5_PEER_PROP(0.50); L4_SUFFIX_MEDIUM(0.65)
废丘,城邑,,0.65,2,17,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
庸城,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
开封,城邑,,0.65,2,15,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
彭城,城邑,,0.65,3,82,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_MEDIUM(0.65)
徐州,城邑,,0.65,1,18,L3_HINT_STRONG(0.65)
戏,城邑,Y,0.65,1,9,L3_HINT_STRONG(0.65)
成皋,城邑,,0.65,2,53,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
房陵,城邑,,0.65,1,6,L3_HINT_STRONG(0.65)
敖仓,城邑,Y,0.65,1,19,L3_HINT_STRONG(0.65)
敦煌,城邑,,0.65,2,8,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
斄城,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
新城,城邑,Y,0.65,3,19,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_MEDIUM(0.65)
新明邑,城邑,Y,0.65,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
昌平乡陬邑,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
昌邑,城邑,Y,0.65,2,18,L3_HINT_MEDIUM(0.55); L4_SUFFIX_MEDIUM(0.65)
晋阳,城邑,,0.65,3,39,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
曲沃,城邑,Y,0.65,2,74,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
曲逆,城邑,Y,0.65,2,10,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
曲遇,城邑,Y,0.65,2,7,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
有娀之虚,城邑,Y,0.65,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
朔方,城邑,,0.65,2,37,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
朔方城,城邑,Y,0.65,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
朝歌,城邑,Y,0.65,2,23,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
未央宫,城邑,,0.65,2,18,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
杜平,城邑,Y,0.65,2,4,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
柯,城邑,Y,0.65,1,6,L3_HINT_STRONG(0.65)
栎,城邑,,0.65,1,15,L3_HINT_STRONG(0.65)
栎邑,城邑,Y,0.65,2,3,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
栎阳,城邑,,0.65,3,31,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
栗,城邑,,0.65,1,3,L3_HINT_STRONG(0.65)
桂陵,城邑,Y,0.65,1,6,L3_HINT_STRONG(0.65)
桑丘,城邑,Y,0.65,2,9,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
梁,城邑,,0.65,1,17,L3_HINT_STRONG(0.65)
梁父,城邑,,0.65,2,16,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
棘门,城邑,Y,0.65,2,9,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
棫林,城邑,Y,0.65,1,4,L3_HINT_STRONG(0.65)
楚丘,城邑,Y,0.65,2,4,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
武关,城邑,,0.65,2,33,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
武城,城邑,,0.65,3,15,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_MEDIUM(0.65)
武遂,城邑,Y,0.65,2,23,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
殷虚,城邑,Y,0.65,1,2,L4_SUFFIX_MEDIUM(0.65)
殽,城邑,,0.65,2,16,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
氾邑,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
汉中,城邑,,0.65,2,51,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
江南,城邑,,0.65,2,21,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
江都,城邑,Y,0.65,2,5,L5_PEER_PROP(0.50); L4_SUFFIX_MEDIUM(0.65)
江陵,城邑,,0.65,2,15,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
汪,城邑,Y,0.65,1,4,L3_HINT_STRONG(0.65)
汾城,城邑,Y,0.65,2,2,L3_HINT_MEDIUM(0.55); L4_SUFFIX_MEDIUM(0.65)
汾阴,城邑,,0.65,3,14,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
沙丘,城邑,Y,0.65,3,16,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
沛,城邑,,0.65,2,128,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
河,城邑,,0.65,2,222,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
河上,城邑,Y,0.65,2,19,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
河东,城邑,,0.65,2,33,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
河内,城邑,,0.65,2,50,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
河北,城邑,,0.65,1,15,L3_HINT_STRONG(0.65)
河南,城邑,,0.65,2,60,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
河外,城邑,,0.65,2,20,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
河曲,城邑,Y,0.65,1,5,L3_HINT_STRONG(0.65)
河西,城邑,,0.65,2,26,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
泓,城邑,Y,0.65,1,7,L3_HINT_STRONG(0.65)
泰山,城邑,,0.65,2,118,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
泾,城邑,,0.65,2,15,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
浊泽,城邑,,0.65,1,5,L3_HINT_STRONG(0.65)
济北,城邑,,0.65,2,26,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
济西,城邑,,0.65,1,14,L3_HINT_STRONG(0.65)
浑都,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
海,城邑,,0.65,2,48,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
淮北,城邑,,0.65,1,16,L3_HINT_STRONG(0.65)
淮阳,城邑,,0.65,2,19,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
渑池,城邑,,0.65,1,9,L3_HINT_STRONG(0.65)
温,城邑,,0.65,2,15,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
滑,城邑,Y,0.65,1,15,L3_HINT_STRONG(0.65)
漳水,城邑,,0.65,1,9,L3_HINT_STRONG(0.65)
澮,城邑,Y,0.65,1,4,L3_HINT_STRONG(0.65)
濮阳,城邑,,0.65,3,17,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
灞上,城邑,Y,0.65,1,4,L3_HINT_STRONG(0.65)
灵丘,城邑,,0.65,2,12,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
狄,城邑,Y,0.65,1,6,L3_HINT_STRONG(0.65)
王城,城邑,Y,0.65,2,4,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
王险,城邑,Y,0.65,1,4,L3_HINT_STRONG(0.65)
琅邪,城邑,,0.65,2,36,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
甄,城邑,,0.65,2,9,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
甄城,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
甘泉,城邑,,0.65,2,50,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
甘泉宫,城邑,,0.65,1,4,L3_HINT_STRONG(0.65)
画邑,城邑,Y,0.65,1,3,L4_SUFFIX_MEDIUM(0.65)
留,城邑,,0.65,2,8,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
番禺,城邑,,0.65,1,13,L3_HINT_STRONG(0.65)
盟津,城邑,,0.65,1,8,L3_HINT_STRONG(0.65)
盱台,城邑,,0.65,1,8,L3_HINT_STRONG(0.65)
睢阳,城邑,,0.65,3,17,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
砀,城邑,,0.65,2,34,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
碣石,城邑,Y,0.65,2,12,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
穀城,城邑,Y,0.65,2,8,L3_HINT_STRONG(0.65); L4_SUFFIX_MEDIUM(0.65)
穨当城,城邑,Y,0.65,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
穰,城邑,,0.65,2,8,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
竹邑,城邑,Y,0.65,3,2,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50); L4_SUFFIX_MEDIUM(0.65)
细柳,城邑,,0.65,1,5,L3_HINT_STRONG(0.65)
绛,城邑,Y,0.65,2,15,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
缑城,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
缑氏,城邑,,0.65,2,11,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
缑氏城,城邑,Y,0.65,1,3,L4_SUFFIX_MEDIUM(0.65)
缯,城邑,,0.65,2,6,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
聚邑,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
胡陵,城邑,,0.65,2,14,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
艾陵,城邑,Y,0.65,1,6,L3_HINT_STRONG(0.65)
茂陵,城邑,,0.65,1,8,L3_HINT_STRONG(0.65)
茏城,城邑,Y,0.65,2,5,L3_HINT_STRONG(0.65); L4_SUFFIX_MEDIUM(0.65)
荥阳,城邑,,0.65,3,132,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
蒲,城邑,Y,0.65,2,30,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
蒲城,城邑,Y,0.65,2,4,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
蓝市城,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
蓝田,城邑,,0.65,2,19,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
蓟,城邑,,0.65,1,10,L3_HINT_STRONG(0.65)
蓟城,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
蕲,城邑,,0.65,2,14,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
薄姑,城邑,Y,0.65,1,3,L3_HINT_STRONG(0.65)
薛,城邑,,0.65,2,45,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
虞,城邑,,0.65,2,4,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
蜀,城邑,,0.65,2,22,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
蜀都,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
襄国,城邑,,0.65,1,8,L3_HINT_STRONG(0.65)
襄邑,城邑,,0.65,2,2,L3_HINT_MEDIUM(0.55); L4_SUFFIX_MEDIUM(0.65)
襄陵,城邑,,0.65,1,14,L3_HINT_STRONG(0.65)
西周,城邑,Y,0.65,1,7,L3_HINT_STRONG(0.65)
西城,城邑,,0.65,2,2,L3_HINT_MEDIUM(0.55); L4_SUFFIX_MEDIUM(0.65)
西新邑,城邑,Y,0.65,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
西方,城邑,,0.65,1,15,L3_HINT_STRONG(0.65)
西河,城邑,,0.65,2,37,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
观泽,城邑,,0.65,1,5,L3_HINT_STRONG(0.65)
豫章,城邑,,0.65,2,19,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
负黍,城邑,Y,0.65,2,12,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
贰师城,城邑,Y,0.65,2,3,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
赵城,城邑,Y,0.65,1,5,L4_SUFFIX_MEDIUM(0.65)
轵道,城邑,,0.65,1,5,L3_HINT_STRONG(0.65)
辽东,城邑,,0.65,2,28,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
遂邑,城邑,Y,0.65,2,2,L3_HINT_MEDIUM(0.55); L4_SUFFIX_MEDIUM(0.65)
邯郸,城邑,,0.65,2,133,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
郁成,城邑,Y,0.65,2,11,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
郓,城邑,Y,0.65,2,5,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
郢,城邑,,0.65,2,62,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
鄀,城邑,Y,0.65,1,3,L3_HINT_STRONG(0.65)
鄗,城邑,Y,0.65,2,16,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
鄢,城邑,,0.65,2,20,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
鄢郢,城邑,Y,0.65,1,4,L3_HINT_STRONG(0.65)
鄢陵,城邑,Y,0.65,1,7,L3_HINT_STRONG(0.65)
鄴,城邑,,0.65,2,20,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
野王,城邑,,0.65,1,9,L3_HINT_STRONG(0.65)
钜鹿,城邑,,0.65,2,26,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
长城,城邑,Y,0.65,3,19,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_MEDIUM(0.65)
长安,城邑,,0.65,3,120,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
长平,城邑,,0.65,3,31,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
长沙,城邑,,0.65,2,23,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
长陵,城邑,,0.65,1,19,L3_HINT_STRONG(0.65)
阏与,城邑,Y,0.65,2,19,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
阗颜山赵信城,城邑,Y,0.65,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
阳关,城邑,,0.65,1,4,L3_HINT_STRONG(0.65)
阳城,城邑,,0.65,3,20,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_MEDIUM(0.65)
阳夏,城邑,,0.65,1,12,L3_HINT_STRONG(0.65)
阳狐,城邑,Y,0.65,1,5,L3_HINT_STRONG(0.65)
阳翟,城邑,,0.65,2,11,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
陇西,城邑,,0.65,2,34,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
陈,城邑,,0.65,2,53,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
陈城,城邑,Y,0.65,1,1,L4_SUFFIX_MEDIUM(0.65)
陈留,城邑,,0.65,2,25,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
陉山,城邑,,0.65,1,5,L3_HINT_STRONG(0.65)
陕城,城邑,Y,0.65,2,1,L3_HINT_WEAK(0.40); L4_SUFFIX_MEDIUM(0.65)
雁门,城邑,,0.65,2,27,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
雍,城邑,,0.65,2,64,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
雍丘,城邑,,0.65,3,16,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
雍高寝,城邑,,0.65,1,3,L3_HINT_STRONG(0.65)
雒,城邑,,0.65,2,13,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
雒邑,城邑,Y,0.65,2,16,L3_HINT_STRONG(0.65); L4_SUFFIX_MEDIUM(0.65)
雒阳,城邑,,0.65,3,68,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50); L4_SUFFIX_WEAK(0.55)
霸上,城邑,Y,0.65,2,51,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
鞍,城邑,Y,0.65,1,6,L3_HINT_STRONG(0.65)
马邑,城邑,,0.65,2,39,L3_HINT_STRONG(0.65); L4_SUFFIX_MEDIUM(0.65)
马陵,城邑,Y,0.65,1,13,L3_HINT_STRONG(0.65)
高唐,城邑,,0.65,2,6,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
高奴,城邑,Y,0.65,1,6,L3_HINT_STRONG(0.65)
高梁,城邑,Y,0.65,2,7,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
高阙,城邑,,0.65,2,7,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
高阳,城邑,,0.65,2,10,L3_HINT_STRONG(0.65); L4_SUFFIX_WEAK(0.55)
鸿门,城邑,Y,0.65,1,8,L3_HINT_STRONG(0.65)
黄城,城邑,Y,0.65,1,3,L4_SUFFIX_MEDIUM(0.65)
齧桑,城邑,Y,0.65,1,8,L3_HINT_STRONG(0.65)
万里沙,城邑,Y,0.8,1,3,L1_EXPLICIT_ANCIENT_CITY(0.80)
三澨,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L3_HINT_WEAK(0.40)
上假密,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
下辩,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
下雉,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
下黄,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
不羹,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
东莒,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
东陵,城邑,Y,0.8,1,2,L1_EXPLICIT_ANCIENT_CITY(0.80)
临济,城邑,Y,0.8,1,14,L1_EXPLICIT_ANCIENT_CITY(0.80)
乐徐,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
五鹿,城邑,Y,0.8,2,4,L1_EXPLICIT_ANCIENT_CITY(0.80); L3_HINT_WEAK(0.40)
京索,城邑,Y,0.8,1,2,L1_EXPLICIT_ANCIENT_CITY(0.80)
伊庐,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
俞,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
信陵,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
僰,城邑,Y,0.8,2,2,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
先俞,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
兹方,城邑,Y,0.8,1,2,L1_EXPLICIT_ANCIENT_CITY(0.80)
刚寿,城邑,Y,0.8,1,2,L1_EXPLICIT_ANCIENT_CITY(0.80)
匡,城邑,Y,0.8,2,8,L1_EXPLICIT_ANCIENT_CITY(0.80); L3_HINT_WEAK(0.40)
南阳杜衍,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
博浪沙,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
博狼沙,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
卢,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
厓,城邑,Y,0.8,2,4,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
回中,城邑,Y,0.8,2,2,L1_EXPLICIT_ANCIENT_CITY(0.80); L3_HINT_WEAK(0.40)
圉,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
垂涉,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
城南,城邑,Y,0.8,1,5,L1_EXPLICIT_ANCIENT_CITY(0.80)
城皋,城邑,Y,0.8,2,2,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
城颍,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
复雠,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
太湟,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
夷维,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
嬴下,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
孤,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
宁秦,城邑,Y,0.8,1,2,L1_EXPLICIT_ANCIENT_CITY(0.80)
宗胡,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
宛叶,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L3_HINT_WEAK(0.40)
宛朐,城邑,Y,0.8,1,5,L1_EXPLICIT_ANCIENT_CITY(0.80)
宿,城邑,Y,0.8,2,6,L1_EXPLICIT_ANCIENT_CITY(0.80); L3_HINT_WEAK(0.40)
密,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
寿,城邑,Y,0.8,2,2,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
少曲,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
居鄛,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
屯,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
山阳,城邑,Y,0.8,2,6,L1_EXPLICIT_ANCIENT_CITY(0.80); L4_SUFFIX_WEAK(0.55)
巠分,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
巢,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
常,城邑,Y,0.8,2,2,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
干隧,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
平与,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
平氏,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
平舒,城邑,Y,0.8,2,2,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
幽陵,城邑,Y,0.8,1,2,L1_EXPLICIT_ANCIENT_CITY(0.80)
庐柳,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
应,城邑,Y,0.8,2,4,L1_EXPLICIT_ANCIENT_CITY(0.80); L3_HINT_STRONG(0.65)
张,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
彤,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L3_HINT_WEAK(0.40)
惮狐,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
成周,城邑,Y,0.8,1,6,L1_EXPLICIT_ANCIENT_CITY(0.80)
敖,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
斄,城邑,Y,0.8,2,2,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
新垣,城邑,Y,0.8,2,2,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
旸谷,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
昌壮,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
昧谷,城邑,Y,0.8,1,2,L1_EXPLICIT_ANCIENT_CITY(0.80)
景亳,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
景陵,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
有诡,城邑,Y,0.8,2,2,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
朐界,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
条,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
梅,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
棠,城邑,Y,0.8,1,2,L1_EXPLICIT_ANCIENT_CITY(0.80)
橑杨,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
武彊,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
武林,城邑,Y,0.8,2,3,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
氏篸,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
氾,城邑,Y,0.8,1,3,L1_EXPLICIT_ANCIENT_CITY(0.80)
江乘,城邑,Y,0.8,1,1,L1_EXPLICIT_ANCIENT_CITY(0.80)
汾门,城邑,Y,0.8,2,1,L1_EXPLICIT_ANCIENT_CITY(0.80); L5_PEER_PROP(0.50)
