章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
012_孝武本纪	肃然	肃然	2745	词表匹配	肃然	] 时去时来，来则风肃然也。↵↵[15.11	地名
012_孝武本纪	後三年	後三年	2981	词表匹配	後三年	改元↵↵[16] 其後三年，有司言元宜以天瑞命	时间
012_孝武本纪	有司	有司	2985	词表匹配	有司	[16] 其後三年，有司言元宜以天瑞命，不宜	官职
012_孝武本纪	一元	一元	3002	词表匹配	一元	瑞命，不宜以一二数。一元曰%建元%，二元以长	时间
012_孝武本纪	二元	二元	3010	词表匹配	二元	数。一元曰%建元%，二元以长星曰%元光%，三	时间
012_孝武本纪	长星	长星	3013	词表匹配	长星	元曰%建元%，二元以长星曰%元光%，三元以郊	天文
012_孝武本纪	三元	三元	3021	词表匹配	三元	元以长星曰%元光%，三元以郊得一角兽曰%元狩	时间
012_孝武本纪	一角兽	一角兽	3026	词表匹配	一角兽	%元光%，三元以郊得一角兽曰%元狩%云。↵↵#	动植物
012_孝武本纪	封禅	封禅	3041	词表匹配	封禅	元狩%云。↵↵## 封禅与巡幸↵↵### 立	制度
012_孝武本纪	后土祠	后土祠	3053	词表匹配	后土祠	与巡幸↵↵### 立后土祠↵↵[17.1] 其	制度
012_孝武本纪	明年	明年	3066	词表匹配	明年	↵↵[17.1] 其明年冬，$天子$郊=雍=	时间
012_孝武本纪	汉武帝	今上	3087	词表匹配	今上	=，议曰：↵↵> "今上帝朕亲郊，而后土毋祀	人名
012_孝武本纪	有司	有司	3116	词表匹配	有司	"↵↵[17.2] 有司与$太史公$、$祠官	官职
012_孝武本纪	天地	天地	3141	词表匹配	天地	舒$等议：↵↵> "天地牲角茧栗。今陛下亲祀	天文
012_孝武本纪	太牢	太牢	3172	词表匹配	太牢	圜丘为五坛，坛一黄犊太牢具，已祠尽瘗，而从祠	官职
012_孝武本纪	后土祠	后土祠	3209	词表匹配	后土祠	是$天子$遂东，始立后土祠=汾阴==脽=上，如	制度
012_孝武本纪	上帝	上帝	3244	词表匹配	上帝	.4] 上亲望拜，如上帝礼。↵↵[17.5]	神话
012_孝武本纪	三十里	三十里	3311	词表匹配	三十里	邈绝，远矣难存。其以三十里地封&周&後为$周子	时间
012_孝武本纪	先王	先王	3330	词表匹配	先王	为$周子南君$，以奉先王祀焉。"↵↵[17.	官职
012_孝武本纪	栾大	栾大	3372	词表匹配	栾大	山=矣。↵↵### 栾大封侯↵↵[18.1]	人名
012_孝武本纪	同师	同师	3431	词表匹配	同师	，故尝与$文成将军$同师，已而为$胶东王$$	地名
012_孝武本纪	多方	多方	3630	词表匹配	多方	 @大@为人长美，言多方略，而敢为大言，处之	器物
012_孝武本纪	直不疑	不疑	3642	词表匹配	不疑	略，而敢为大言，处之不疑。↵↵[18.9] 	人名
012_孝武本纪	黄金	黄金	3736	词表匹配	黄金	不用臣。臣之师曰：'黄金可成，而=河=决可塞	器物
012_孝武本纪	仙人	仙人	3756	词表匹配	仙人	可塞，不死之药可得，仙人可致也。'臣恐效$文	神话
012_孝武本纪	方士	方士	3772	词表匹配	方士	'臣恐效$文成$，则方士皆掩口，恶敢言方哉！	制度
012_孝武本纪	马肝	马肝	3808	词表匹配	马肝	↵↵> "$文成$食马肝死耳。子诚能脩其方，	器物
012_孝武本纪	神人	神人	3898	词表匹配	神人	其信印，乃可使通言於神人。神人尚肯邪不邪。致	神话
012_孝武本纪	神人	神人	3901	词表匹配	神人	，乃可使通言於神人。神人尚肯邪不邪。致尊其使	神话
012_孝武本纪	五利将军	五利将军	3954	词表匹配	五利将军	自相触击。↵↵## 五利将军与宝鼎↵↵### 五	官职
012_孝武本纪	宝鼎	宝鼎	3959	词表匹配	宝鼎	↵↵## 五利将军与宝鼎↵↵### 五利将军	器物
012_孝武本纪	五利将军	五利将军	3967	词表匹配	五利将军	军与宝鼎↵↵### 五利将军↵↵[19.1] 是	官职
012_孝武本纪	黄金	黄金	3991	词表匹配	黄金	时上方忧=河=决，而黄金不就，乃拜@大@为$	器物
012_孝武本纪	月馀	月馀	4019	词表匹配	月馀	↵↵[19.2] 居月馀，得四金印，佩$天士	时间
012_孝武本纪	千户	千户	4155	词表匹配	千户	，意庶几与焉。其以二千户封$地士将军$$大$	时间
012_孝武本纪	甲第	甲第	4189	词表匹配	甲第	9.4] 赐$列侯$甲第，僮千人。↵↵[19	器物
012_孝武本纪	千人	千人	4193	词表匹配	千人	 赐$列侯$甲第，僮千人。↵↵[19.5] 	时间
012_孝武本纪	乘舆	乘舆	4205	词表匹配	乘舆	。↵↵[19.5] 乘舆斥车马帷帐器物以充其	器物
012_孝武本纪	车马	车马	4208	词表匹配	车马	[19.5] 乘舆斥车马帷帐器物以充其家。↵	器物
012_孝武本纪	将相	将相	4311	词表匹配	将相	[19.9] 自大主将相以下，皆置酒其家，献	官职
012_孝武本纪	玉印	玉印	4344	词表匹配	玉印	] 於是$天子$又刻玉印曰"$天道将军$"，	器物
012_孝武本纪	数月	数月	4518	词表匹配	数月	9.15] @大@见数月，佩六印，贵振天下，	时间
012_孝武本纪	神仙	神仙	4556	词表匹配	神仙	搤捥而自言有禁方，能神仙矣。↵↵### 宝鼎	神话
012_孝武本纪	宝鼎	宝鼎	4566	词表匹配	宝鼎	神仙矣。↵↵### 宝鼎出世↵↵[20.1]	器物
012_孝武本纪	黄云	黄云	4751	词表匹配	黄云	至=中山=，晏温，有黄云盖焉。↵↵[20.6	动植物
012_孝武本纪	公卿大夫	公卿大夫	4794	词表匹配	公卿大夫	.7] 至=长安=，公卿大夫皆议请尊宝*鼎*。↵	官职
012_孝武本纪	有司	有司	4878	词表匹配	有司	"↵↵[20.9] 有司皆曰：↵↵> "闻昔	官职
012_孝武本纪	天地	天地	4906	词表匹配	天地	*鼎*一，一者一统，天地万物所系终也。〚黄帝	天文
012_孝武本纪	天地	天地	4927	词表匹配	天地	帝〛作宝*鼎*三，象天地人也。〚禹〛收^九牧	天文
012_孝武本纪	上帝	上帝	4954	词表匹配	上帝	*=九鼎=*，皆尝烹上帝鬼神。遭圣则兴，迁于	神话
012_孝武本纪	鬼神	鬼神	4956	词表匹配	鬼神	九鼎=*，皆尝烹上帝鬼神。遭圣则兴，迁于&夏	神话
012_孝武本纪	赵不虞	不虞	5020	词表匹配	不虞	鼐**鼎*及*鼒*，不虞不骜，胡考之休'。今	人名
012_孝武本纪	白云	白云	5060	词表匹配	白云	。合兹=中山=，有黄白云降盖，若兽为符，路弓	动植物
012_孝武本纪	大飨	大飨	5082	词表匹配	大飨	乘矢，集获坛下，报祠大飨。惟受命而帝者心知其	制度
012_孝武本纪	望气	望气	5147	词表匹配	望气	"可。"↵↵### 望气求仙↵↵[21] 入	制度
012_孝武本纪	望气	望气	5192	词表匹配	望气	，殆不见其气。上乃遣望气佐侯其气云。↵↵##	制度
012_孝武本纪	泰一	泰一	5205	词表匹配	泰一	侯其气云。↵↵## 泰一祠坛↵↵### 公孙	神话
012_孝武本纪	公孙卿说封禅	公孙卿说封禅	5215	词表匹配	公孙卿说封禅	泰一祠坛↵↵### 公孙卿说封禅↵↵[22.1] 其	event
012_孝武本纪	十年	十年	5462	词表匹配	十年	%，凡二十推，三百八十年。〚黄帝〛仙登于天。	时间
012_孝武本纪	神灵	神灵	5804	词表匹配	神灵	〚黄帝〛时万诸侯，而神灵之封居七千。天下名山	神话
012_孝武本纪	蛮夷	蛮夷	5821	词表匹配	蛮夷	。天下名山八，而三在蛮夷，五在中国。中国=华	族群
012_孝武本纪	中国	中国	5826	词表匹配	中国	八，而三在蛮夷，五在中国。中国=华山=、=首	地名
012_孝武本纪	中国	中国	5829	词表匹配	中国	三在蛮夷，五在中国。中国=华山=、=首山=、	地名
012_孝武本纪	鬼神	鬼神	5893	词表匹配	鬼神	百姓非其道，乃断斩非鬼神者。百馀岁然後得与神	神话
012_孝武本纪	百馀	百馀	5897	词表匹配	百馀	道，乃断斩非鬼神者。百馀岁然後得与神通。〚黄	时间
012_孝武本纪	上帝	上帝	5915	词表匹配	上帝	通。〚黄帝〛郊=雍=上帝，宿三月。@鬼臾区@	神话
012_孝武本纪	三月	三月	5919	词表匹配	三月	帝〛郊=雍=上帝，宿三月。@鬼臾区@号$大鸿	时间
012_孝武本纪	七十馀人	七十馀人	6041	词表匹配	七十馀人	上骑，群臣後宫从上龙七十馀人，乃上去。馀小臣不得	时间
012_孝武本纪	小臣	小臣	6051	词表匹配	小臣	七十馀人，乃上去。馀小臣不得上，乃悉持龙珣，	官职
012_孝武本纪	泰一	泰一	6205	词表匹配	泰一	。↵↵### 郊雍作泰一坛↵↵[23.1] 	神话
012_孝武本纪	西南	西南	6314	词表匹配	西南	，各如其方，〚黄帝〛西南，除八通鬼道。↵↵[	地名
012_孝武本纪	枣脯	枣脯	6350	词表匹配	枣脯	=雍=一畤物，而加醴枣脯之属，杀一犛牛以为俎	器物
012_孝武本纪	俎豆	俎豆	6361	词表匹配	俎豆	脯之属，杀一犛牛以为俎豆牢具。↵↵[23.5	器物
012_孝武本纪	俎豆	俎豆	6382	词表匹配	俎豆	5] 而〚五帝〛独有俎豆醴进。↵↵[23.6	器物
012_孝武本纪	郊祀	郊祀	6536	词表匹配	郊祀	赤，月白。↵↵## 郊祀泰一↵↵### 始郊	制度
012_孝武本纪	泰一	泰一	6538	词表匹配	泰一	月白。↵↵## 郊祀泰一↵↵### 始郊拜泰	神话
012_孝武本纪	始郊拜泰一	始郊拜泰一	6546	词表匹配	始郊拜泰一	郊祀泰一↵↵### 始郊拜泰一↵↵[24.1] %	event
012_孝武本纪	有司	有司	6718	词表匹配	有司	。↵↵[24.6] 有司云"祠上有光焉"。↵	官职
012_孝武本纪	公卿	公卿	6738	词表匹配	公卿	。↵↵[24.7] 公卿言"$皇帝$始郊见〚	官职
012_孝武本纪	有司	有司	6758	词表匹配	有司	见〚泰一〛=云阳=，有司奉*瑄玉*嘉牲荐飨。	官职
012_孝武本纪	神灵	神灵	6817	词表匹配	神灵	舒$等曰：↵↵> "神灵之休，祐福兆祥，宜因	神话
